Group,Group Name,Name,Date,Time,Latitude,Longitude,Altitude,Alarm
Y,SOTA-SK,Pokryvy,09/04/2025,00:00:00,48.8314,21.1326,,OFF
Y,SOTA-SK,Poludnica,09/04/2025,00:00:00,49.0213,19.6318,,OFF
Y,SOTA-SK,Popriecny vrch,09/04/2025,00:00:00,48.7797,22.3643,,OFF
Y,SOTA-SK,Polana,09/04/2025,00:00:00,48.6368,19.4835,,OFF
Y,SOTA-SK,Priesil,09/04/2025,00:00:00,48.3546,18.6453,,OFF
Y,SOTA-SK,Prosecne,09/04/2025,00:00:00,49.175,19.5132,,OFF
Y,SOTA-SK,Prikra,09/04/2025,00:00:00,49.0988,22.1202,,OFF
Y,SOTA-SK,Pupov,09/04/2025,00:00:00,49.2761,19.1003,,OFF
Y,SOTA-SK,Radzim,09/04/2025,00:00:00,48.7388,20.115,,OFF
Y,SOTA-SK,Ragac,09/04/2025,00:00:00,48.2227,19.9824,,OFF
Y,SOTA-SK,Rakytov,09/04/2025,00:00:00,48.9607,19.1792,,OFF
Y,SOTA-SK,Remiaska,09/04/2025,00:00:00,48.8842,20.3316,,OFF
Y,SOTA-SK,Repisko,09/04/2025,00:00:00,49.2921,20.1987,,OFF
Y,SOTA-SK,Rohy,09/04/2025,00:00:00,48.5526,19.3489,,OFF
Y,SOTA-SK,Rohacka,09/04/2025,00:00:00,48.924,21.0127,,OFF
Y,SOTA-SK,Rokos,09/04/2025,00:00:00,48.771,18.4343,,OFF
Y,SOTA-SK,Rovna hola,09/04/2025,00:00:00,48.9403,19.7137,,OFF
Y,SOTA-SK,Rozhladna,09/04/2025,00:00:00,48.4765,21.7068,,OFF
Y,SOTA-SK,Rysy,09/04/2025,00:00:00,49.1793,20.0884,,OFF
Y,SOTA-SK,Salatin,09/04/2025,00:00:00,48.9802,19.3625,,OFF
Y,SOTA-SK,Salasky,09/04/2025,00:00:00,48.7647,17.7742,,OFF
Y,SOTA-SK,Siminy,09/04/2025,00:00:00,49.2039,20.7273,,OFF
Y,SOTA-SK,Sinec,09/04/2025,00:00:00,48.5549,19.9157,,OFF
Y,SOTA-SK,Sina,09/04/2025,00:00:00,49.0004,19.5552,,OFF
Y,SOTA-SK,Sitno,09/04/2025,00:00:00,48.4033,18.8772,,OFF
Y,SOTA-SK,Sivy vrch,09/04/2025,00:00:00,49.2112,19.6423,,OFF
Y,SOTA-SK,Skala,09/04/2025,00:00:00,48.8669,20.804,,OFF
Y,SOTA-SK,Skalisko,09/04/2025,00:00:00,48.7443,20.575,,OFF
Y,SOTA-SK,Skalka,09/04/2025,00:00:00,48.929,19.5192,,OFF
Y,SOTA-SK,Skalka,09/04/2025,00:00:00,48.827,19.6227,,OFF
Y,SOTA-SK,Skalka,09/04/2025,00:00:00,48.4562,18.995,,OFF
Y,SOTA-SK,Skalky,09/04/2025,00:00:00,48.9922,18.7042,,OFF
Y,SOTA-SK,Skalky,09/04/2025,00:00:00,49.1425,18.6845,,OFF
Y,SOTA-SK,Skorusina,09/04/2025,00:00:00,49.298,19.6922,,OFF
Y,SOTA-SK,Skory,09/04/2025,00:00:00,49.1378,22.2058,,OFF
Y,SOTA-SK,Slamena,09/04/2025,00:00:00,49.0334,19.9802,,OFF
Y,SOTA-SK,Slubica,09/04/2025,00:00:00,48.9735,20.8722,,OFF
Y,SOTA-SK,Smilniansky vrch,09/04/2025,00:00:00,49.4073,21.3398,,OFF
Y,SOTA-SK,Smrekovica,09/04/2025,00:00:00,49.0466,20.8713,,OFF
