Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
70,SOTA-Summits,OE/OO-425 Grossb,Oberoeste 782m,,,,,,GPS,,,,Exact,47.9217,14.6044,+1:00
70,SOTA-Summits,OE/TI-331 Grosse,Tirol 2309m,,,,,,GPS,,,,Exact,47.3414,12.0269,+1:00
70,SOTA-Summits,OE/SB-044 Grosse,Salzburg 2458m,,,,,,GPS,,,,Exact,47.4939,13.5111,+1:00
70,SOTA-Summits,OE/TI-246 Grosse,Tirol 2486m,,,,,,GPS,,,,Exact,46.7664,12.7831,+1:00
70,SOTA-Summits,OE/VB-089 Grosse,Vorarlbe 2659m,,,,,,GPS,,,,Exact,47.1544,10.1358,+1:00
70,SOTA-Summits,OE/SB-356 Grosse,Salzburg 2361m,,,,,,GPS,,,,Exact,47.2317,13.5567,+1:00
70,SOTA-Summits,OE/TI-146 Grosse,Tirol 2689m,,,,,,GPS,,,,Exact,46.6756,12.5242,+1:00
70,SOTA-Summits,OE/VB-172 Grosse,Vorarlbe 2472m,,,,,,GPS,,,,Exact,47.2364,10.1975,+1:00
70,SOTA-Summits,OE/TI-124 Grosse,Tirol 2770m,,,,,,GPS,,,,Exact,46.7667,12.8117,+1:00
70,SOTA-Summits,OE/SB-394 Grosse,Salzburg 2427m,,,,,,GPS,,,,Exact,47.1156,13.5119,+1:00
70,SOTA-Summits,OE/TI-137 Grosse,Tirol 2726m,,,,,,GPS,,,,Exact,47.3444,11.5197,+1:00
70,SOTA-Summits,OE/ST-055 Grosse,Steierma 2224m,,,,,,GPS,,,,Exact,47.6106,14.5969,+1:00
70,SOTA-Summits,OE/SB-001 Grosse,Salzburg 3396m,,,,,,GPS,,,,Exact,47.1311,12.7316,+1:00
70,SOTA-Summits,OE/ST-018 Grosse,Steierma 2448m,,,,,,GPS,,,,Exact,47.4436,14.4039,+1:00
70,SOTA-Summits,OE/VB-528 Grosse,Vorarlbe 2830m,,,,,,GPS,,,,Exact,47.0248,9.81,+1:00
70,SOTA-Summits,OE/NO-065 Grosse,Niederoes 1186m,,,,,,GPS,,,,Exact,47.7806,15.72,+1:00
70,SOTA-Summits,OE/TI-022 Grosse,Tirol 3360m,,,,,,GPS,,,,Exact,47.0931,12.3086,+1:00
70,SOTA-Summits,OE/NO-255 Grosse,Niederoes 1006m,,,,,,GPS,,,,Exact,47.8873,15.8398,+1:00
70,SOTA-Summits,OE/SB-416 Grosse,Salzburg 1999m,,,,,,GPS,,,,Exact,47.5265,13.3324,+1:00
70,SOTA-Summits,OE/ST-034 Grosse,Steierma 2337m,,,,,,GPS,,,,Exact,47.3908,14.5394,+1:00
70,SOTA-Summits,OE/OO-227 Grosse,Oberoeste 1724m,,,,,,GPS,,,,Exact,47.7647,14.425,+1:00
70,SOTA-Summits,OE/ST-444 Grosse,Steierma 1881m,,,,,,GPS,,,,Exact,47.6708,13.855,+1:00
70,SOTA-Summits,OE/KT-255 Grosse,Kaernten 3076m,,,,,,GPS,,,,Exact,47.0697,13.4008,+1:00
70,SOTA-Summits,OE/NO-211 Grosse,Niederoes 1582m,,,,,,GPS,,,,Exact,47.8292,15.06,+1:00
70,SOTA-Summits,OE/OO-388 Grosse,Oberoeste 2389m,,,,,,GPS,,,,Exact,47.6733,14.0469,+1:00
70,SOTA-Summits,OE/KT-009 Grosse,Kaernten 3251m,,,,,,GPS,,,,Exact,46.9672,12.7783,+1:00
70,SOTA-Summits,OE/SB-027 Grosse,Salzburg 2594m,,,,,,GPS,,,,Exact,47.5125,12.8858,+1:00
70,SOTA-Summits,OE/OO-022 Grosse,Oberoeste 1862m,,,,,,GPS,,,,Exact,47.7975,13.6781,+1:00
70,SOTA-Summits,OE/NO-220 Grosse,Niederoes 1291m,,,,,,GPS,,,,Exact,47.9014,15.3956,+1:00
70,SOTA-Summits,OE/NO-130 Grosse,Niederoes 771m,,,,,,GPS,,,,Exact,47.8844,15.9786,+1:00
70,SOTA-Summits,OE/ST-009 Grosse,Steierma 2599m,,,,,,GPS,,,,Exact,47.3206,13.9761,+1:00
70,SOTA-Summits,OE/NO-234 Grosse,Niederoes 1109m,,,,,,GPS,,,,Exact,47.8681,15.2805,+1:00
70,SOTA-Summits,OE/OO-149 Grosse,Oberoeste 2863m,,,,,,GPS,,,,Exact,47.4661,13.64,+1:00
70,SOTA-Summits,OE/ST-219 Grosse,Steierma 1574m,,,,,,GPS,,,,Exact,47.7075,15.4447,+1:00
70,SOTA-Summits,OE/TI-091 Grosse,Tirol 2900m,,,,,,GPS,,,,Exact,47.1361,12.5664,+1:00
70,SOTA-Summits,OE/OO-376 Grosse,Oberoeste 899m,,,,,,GPS,,,,Exact,47.9217,14.2269,+1:00
70,SOTA-Summits,OE/TI-576 Grosse,Tirol 3379m,,,,,,GPS,,,,Exact,47.0325,11.9156,+1:00
70,SOTA-Summits,OE/NO-082 Grosse,Niederoes 1053m,,,,,,GPS,,,,Exact,47.8547,15.9114,+1:00
70,SOTA-Summits,OE/NO-046 Grosse,Niederoes 1358m,,,,,,GPS,,,,Exact,47.63,15.915,+1:00
70,SOTA-Summits,OE/NO-080 Grosse,Niederoes 1061m,,,,,,GPS,,,,Exact,48.3025,15.1017,+1:00
70,SOTA-Summits,OE/ST-222 Grosse,Steierma 1555m,,,,,,GPS,,,,Exact,47.5622,15.8261,+1:00
70,SOTA-Summits,OE/VB-001 Grosse,Vorarlbe 3312m,,,,,,GPS,,,,Exact,46.8442,10.1186,+1:00
70,SOTA-Summits,OE/SB-348 Grosse,Salzburg 2501m,,,,,,GPS,,,,Exact,47.2275,13.4917,+1:00
70,SOTA-Summits,OE/OO-004 Grosse,Oberoeste 2515m,,,,,,GPS,,,,Exact,47.7167,14.0631,+1:00
70,SOTA-Summits,OE/OO-011 Grosse,Oberoeste 2244m,,,,,,GPS,,,,Exact,47.6525,14.3972,+1:00
70,SOTA-Summits,OE/ST-596 Grosse,Steierma 2022m,,,,,,GPS,,,,Exact,47.7141,13.8212,+1:00
70,SOTA-Summits,OE/ST-141 Grosse,Steierma 1895m,,,,,,GPS,,,,Exact,47.4419,14.6375,+1:00
70,SOTA-Summits,OE/OO-390 Grosse,Oberoeste 1850m,,,,,,GPS,,,,Exact,47.5369,13.5647,+1:00
70,SOTA-Summits,OE/NO-016 Grosse,Niederoes 1639m,,,,,,GPS,,,,Exact,47.7519,15.6389,+1:00
70,SOTA-Summits,OE/KT-077 Grosse,Kaernten 2140m,,,,,,GPS,,,,Exact,46.7867,14.9717,+1:00
70,SOTA-Summits,OE/OO-349 Grosse,Oberoeste 1396m,,,,,,GPS,,,,Exact,47.8286,14.2261,+1:00
70,SOTA-Summits,OE/NO-037 Grosse,Niederoes 1400m,,,,,,GPS,,,,Exact,47.8389,15.3839,+1:00
70,SOTA-Summits,OE/TI-089 Grosse,Tirol 2902m,,,,,,GPS,,,,Exact,46.9956,11.1603,+1:00
70,SOTA-Summits,OE/SB-417 Grosse,Salzburg 1979m,,,,,,GPS,,,,Exact,47.632,12.7864,+1:00
70,SOTA-Summits,OE/TI-622 Grosse,Tirol 2379m,,,,,,GPS,,,,Exact,47.37,10.3889,+1:00
70,SOTA-Summits,OE/OO-201 Grosse,Oberoeste 2064m,,,,,,GPS,,,,Exact,47.7158,13.9033,+1:00
70,SOTA-Summits,OE/NO-017 Grosse,Niederoes 1639m,,,,,,GPS,,,,Exact,47.7533,15.2,+1:00
70,SOTA-Summits,OE/TI-120 Grosse,Tirol 2776m,,,,,,GPS,,,,Exact,46.9558,12.5153,+1:00
70,SOTA-Summits,OE/ST-096 Grosse,Steierma 2071m,,,,,,GPS,,,,Exact,47.3528,14.0808,+1:00
70,SOTA-Summits,OE/TI-077 Grosse,Tirol 2946m,,,,,,GPS,,,,Exact,46.8689,12.3928,+1:00
70,SOTA-Summits,OE/ST-384 Grosse,Steierma 2602m,,,,,,GPS,,,,Exact,47.2781,13.7867,+1:00
70,SOTA-Summits,OE/SB-032 Grosse,Salzburg 2526m,,,,,,GPS,,,,Exact,47.2106,13.6153,+1:00
70,SOTA-Summits,OE/SB-236 Grosse,Salzburg 1706m,,,,,,GPS,,,,Exact,47.5828,12.7494,+1:00
70,SOTA-Summits,OE/SB-459 Grosse,Salzburg 2284m,,,,,,GPS,,,,Exact,47.6018,12.7839,+1:00
70,SOTA-Summits,OE/ST-173 Grosse,Steierma 1764m,,,,,,GPS,,,,Exact,47.6719,14.5528,+1:00
70,SOTA-Summits,OE/SB-035 Grosse,Salzburg 2511m,,,,,,GPS,,,,Exact,47.5383,12.6606,+1:00
70,SOTA-Summits,OE/SB-391 Grosse,Salzburg 2488m,,,,,,GPS,,,,Exact,47.541,12.6433,+1:00
70,SOTA-Summits,OE/SB-339 Grosse,Salzburg 3564m,,,,,,GPS,,,,Exact,47.1567,12.755,+1:00
70,SOTA-Summits,OE/KT-001 Grossg,Kaernten 3798m,,,,,,GPS,,,,Exact,47.0744,12.6939,+1:00
70,SOTA-Summits,OE/TI-003 Grossv,Tirol 3657m,,,,,,GPS,,,,Exact,47.1089,12.3461,+1:00
70,SOTA-Summits,OE/OO-161 Grossw,Oberoeste 2415m,,,,,,GPS,,,,Exact,47.5028,13.5136,+1:00
70,SOTA-Summits,OE/TI-932 Gruben,Tirol 2663m,,,,,,GPS,,,,Exact,47.3808,11.5217,+1:00
70,SOTA-Summits,OE/TI-992 Gruben,Tirol 2336m,,,,,,GPS,,,,Exact,46.9667,11.4092,+1:00
70,SOTA-Summits,OE/KT-313 Gruben,Kaernten 2671m,,,,,,GPS,,,,Exact,46.7489,12.8138,+1:00
70,SOTA-Summits,OE/TI-769 Gruben,Tirol 3173m,,,,,,GPS,,,,Exact,47.1183,11.085,+1:00
70,SOTA-Summits,OE/SB-227 Gruber,Salzburg 1732m,,,,,,GPS,,,,Exact,47.675,13.2983,+1:00
70,SOTA-Summits,OE/SB-223 Grubho,Salzburg 1747m,,,,,,GPS,,,,Exact,47.5964,12.6614,+1:00
70,SOTA-Summits,OE/TI-937 Grubig,Tirol 2586m,,,,,,GPS,,,,Exact,47.2128,10.6139,+1:00
70,SOTA-Summits,OE/NO-223 Groess,Niederoes 1188m,,,,,,GPS,,,,Exact,47.8067,15.8706,+1:00
70,SOTA-Summits,OE/NO-289 Groess,Niederoes 1102m,,,,,,GPS,,,,Exact,47.8708,15.6825,+1:00
70,SOTA-Summits,OE/NO-304 Groess,Niederoes 887m,,,,,,GPS,,,,Exact,47.8667,16.0183,+1:00
70,SOTA-Summits,OM/BB-051 Grun,Banskoby 1011m,,,,,,GPS,,,,Exact,48.8284,20.1352,+1:00
70,SOTA-Summits,OE/TI-858 Gruebe,Tirol 2894m,,,,,,GPS,,,,Exact,47.0042,10.3883,+1:00
70,SOTA-Summits,OE/OO-217 Gruena,Oberoeste 1821m,,,,,,GPS,,,,Exact,47.8144,13.6397,+1:00
70,SOTA-Summits,OE/TI-564 Gruenb,Tirol 1497m,,,,,,GPS,,,,Exact,47.2817,10.9147,+1:00
70,SOTA-Summits,OE/SB-131 Gruend,Salzburg 2168m,,,,,,GPS,,,,Exact,47.2494,13.2819,+1:00
70,SOTA-Summits,OE/VB-451 Gruene,Vorarlbe 1725m,,,,,,GPS,,,,Exact,47.3592,10.0364,+1:00
70,SOTA-Summits,OE/VB-353 Gruenh,Vorarlbe 2039m,,,,,,GPS,,,,Exact,47.3239,10.0792,+1:00
70,SOTA-Summits,OE/TI-933 Gruens,Tirol 2661m,,,,,,GPS,,,,Exact,47.3492,10.9208,+1:00
70,SOTA-Summits,OE/NO-112 Gruent,Niederoes 886m,,,,,,GPS,,,,Exact,48.0203,15.3275,+1:00
70,SOTA-Summits,OE/TI-749 Gsallk,Tirol 3277m,,,,,,GPS,,,,Exact,47.0375,10.805,+1:00
70,SOTA-Summits,OE/ST-371 Gschie,Steierma 1142m,,,,,,GPS,,,,Exact,47.2892,15.4117,+1:00
70,SOTA-Summits,OE/OO-261 Gschir,Oberoeste 1410m,,,,,,GPS,,,,Exact,47.7517,13.8673,+1:00
70,SOTA-Summits,OE/TI-845 Gschni,Tirol 2946m,,,,,,GPS,,,,Exact,46.99,11.3458,+1:00
70,SOTA-Summits,OE/TI-690 Gschwa,Tirol 1495m,,,,,,GPS,,,,Exact,47.3139,11.1789,+1:00
70,SOTA-Summits,OE/ST-595 Gschwe,Steierma 1000m,,,,,,GPS,,,,Exact,47.2852,15.3456,+1:00
70,SOTA-Summits,OE/OO-067 Gspran,Oberoeste 1368m,,,,,,GPS,,,,Exact,47.7444,13.6003,+1:00
70,SOTA-Summits,OE/ST-470 Gstatt,Steierma 1390m,,,,,,GPS,,,,Exact,47.5973,14.6647,+1:00
70,SOTA-Summits,OE/ST-079 Gstode,Steierma 2140m,,,,,,GPS,,,,Exact,47.1422,13.9931,+1:00
70,SOTA-Summits,OE/ST-343 Gsuchm,Steierma 2116m,,,,,,GPS,,,,Exact,47.5486,14.6672,+1:00
70,SOTA-Summits,OE/TI-392 Guffer,Tirol 2194m,,,,,,GPS,,,,Exact,47.5464,11.7886,+1:00
70,SOTA-Summits,OE/OO-410 Gugler,Oberoeste 1224m,,,,,,GPS,,,,Exact,47.7488,14.4563,+1:00
70,SOTA-Summits,OE/ST-053 Gumpen,Steierma 2226m,,,,,,GPS,,,,Exact,47.3972,14.0153,+1:00
70,SOTA-Summits,OE/TL-002 Gumpen,Tirol 2176m,,,,,,GPS,,,,Exact,47.4067,11.54,+1:00
70,SOTA-Summits,OE/OO-385 Gunst,Oberoeste 787m,,,,,,GPS,,,,Exact,47.7291,14.312,+1:00
70,SOTA-Summits,OE/SB-450 Gurlsp,Salzburg 1158m,,,,,,GPS,,,,Exact,47.788,13.1433,+1:00
70,SOTA-Summits,OE/ST-558 Gutenb,Steierma 1313m,,,,,,GPS,,,,Exact,47.683,15.1744,+1:00
70,SOTA-Summits,OE/OO-119 Goeblb,Oberoeste 801m,,,,,,GPS,,,,Exact,48.0931,13.5261,+1:00
70,SOTA-Summits,OE/TI-078 Goelbn,Tirol 2943m,,,,,,GPS,,,,Exact,46.8244,12.5044,+1:00
70,SOTA-Summits,OE/NO-008 Goelle,Niederoes 1766m,,,,,,GPS,,,,Exact,47.7936,15.4919,+1:00
70,SOTA-Summits,OE/NO-109 Goesin,Niederoes 898m,,,,,,GPS,,,,Exact,47.7383,15.9889,+1:00
70,SOTA-Summits,OE/KT-364 Goesse,Kaernten 1171m,,,,,,GPS,,,,Exact,46.7538,14.1994,+1:00
70,SOTA-Summits,OE/ST-059 Goesse,Steierma 2214m,,,,,,GPS,,,,Exact,47.4486,14.9,+1:00
70,SOTA-Summits,OE/NO-186 Haberg,Niederoes 414m,,,,,,GPS,,,,Exact,48.4842,16.065,+1:00
70,SOTA-Summits,OE/NO-246 Haberk,Niederoes 1041m,,,,,,GPS,,,,Exact,47.8875,15.7992,+1:00
70,SOTA-Summits,OE/TI-029 Habich,Tirol 3277m,,,,,,GPS,,,,Exact,47.0439,11.2897,+1:00
70,SOTA-Summits,OE/ST-369 Hadern,Steierma 1184m,,,,,,GPS,,,,Exact,46.6797,15.1294,+1:00
70,SOTA-Summits,OE/NO-281 Haders,Niederoes 441m,,,,,,GPS,,,,Exact,48.3386,16.2582,+1:00
70,SOTA-Summits,OE/KT-362 Hahnbe,Kaernten 1256m,,,,,,GPS,,,,Exact,46.8051,14.1056,+1:00
70,SOTA-Summits,OE/ST-578 Haidac,Steierma 1096m,,,,,,GPS,,,,Exact,47.6975,14.65,+1:00
70,SOTA-Summits,OE/TL-001 Haidac,Tirol 2192m,,,,,,GPS,,,,Exact,47.4442,11.78,+1:00
70,SOTA-Summits,OE/ST-546 Haindl,Steierma 1435m,,,,,,GPS,,,,Exact,47.5744,14.5479,+1:00
70,SOTA-Summits,OE/TI-783 Hairla,Tirol 3040m,,,,,,GPS,,,,Exact,47.0986,10.8606,+1:00
70,SOTA-Summits,OM/PO-037 Hajdos,Presovsk 921m,,,,,,GPS,,,,Exact,49.0698,22.341,+1:00
70,SOTA-Summits,OM/BB-059 Hajnic,Banskoby 869m,,,,,,GPS,,,,Exact,48.6742,18.7477,+1:00
70,SOTA-Summits,OE/TI-473 Haller,Tirol 1966m,,,,,,GPS,,,,Exact,47.3194,11.4844,+1:00
70,SOTA-Summits,OE/TI-510 Halser,Tirol 1863m,,,,,,GPS,,,,Exact,47.5914,11.7808,+1:00
70,SOTA-Summits,OE/NO-233 Haltbe,Niederoes 1114m,,,,,,GPS,,,,Exact,47.808,15.9173,+1:00
70,SOTA-Summits,OE/KT-413 Hammer,Kaernten 672m,,,,,,GPS,,,,Exact,46.6794,14.4652,+1:00
70,SOTA-Summits,OE/TI-944 Hammer,Tirol 2637m,,,,,,GPS,,,,Exact,47.0775,11.3517,+1:00
70,SOTA-Summits,OE/ST-348 Handal,Steierma 1853m,,,,,,GPS,,,,Exact,46.8467,15.02,+1:00
70,SOTA-Summits,OE/NO-045 Handle,Niederoes 1370m,,,,,,GPS,,,,Exact,47.8256,15.7397,+1:00
70,SOTA-Summits,OE/ST-418 Hanegg,Steierma 1088m,,,,,,GPS,,,,Exact,47.2543,15.2777,+1:00
70,SOTA-Summits,OE/TI-975 Hanger,Tirol 2472m,,,,,,GPS,,,,Exact,47.1967,12.085,+1:00
70,SOTA-Summits,OE/OO-110 Hansbe,Oberoeste 848m,,,,,,GPS,,,,Exact,48.4739,14.1458,+1:00
70,SOTA-Summits,OE/ST-580 Hanser,Steierma 1085m,,,,,,GPS,,,,Exact,47.6812,14.9418,+1:00
70,SOTA-Summits,OE/ST-399 Hartin,Steierma 1539m,,,,,,GPS,,,,Exact,47.5964,14.3094,+1:00
70,SOTA-Summits,OE/KT-272 Haselb,Kaernten 855m,,,,,,GPS,,,,Exact,46.5778,14.3772,+1:00
70,SOTA-Summits,OE/ST-445 Haselk,Steierma 1870m,,,,,,GPS,,,,Exact,47.5385,14.6986,+1:00
70,SOTA-Summits,OE/NO-073 Hasels,Niederoes 1092m,,,,,,GPS,,,,Exact,47.8492,15.6269,+1:00
70,SOTA-Summits,OE/OO-102 Haugst,Oberoeste 895m,,,,,,GPS,,,,Exact,48.5083,13.6703,+1:00
70,SOTA-Summits,OE/SB-294 Haunsb,Salzburg 835m,,,,,,GPS,,,,Exact,47.9151,12.9965,+1:00
70,SOTA-Summits,OE/TI-942 Hauptg,Tirol 2639m,,,,,,GPS,,,,Exact,47.3142,10.7342,+1:00
70,SOTA-Summits,OM/PO-011 Havran,Presovsk 2152m,,,,,,GPS,,,,Exact,49.2485,20.1977,+1:00
70,SOTA-Summits,OM/TN-020 Havran,Trencian 835m,,,,,,GPS,,,,Exact,49.1417,18.5503,+1:00
70,SOTA-Summits,OE/SB-141 Hassec,Salzburg 2119m,,,,,,GPS,,,,Exact,47.2817,13.1225,+1:00
70,SOTA-Summits,OM/PO-050 Halago,Presovsk 642m,,,,,,GPS,,,,Exact,49.1019,21.3782,+1:00
70,SOTA-Summits,OE/ST-162 Hechls,Steierma 1814m,,,,,,GPS,,,,Exact,47.5733,14.0667,+1:00
70,SOTA-Summits,OE/NO-224 Hegerb,Niederoes 1179m,,,,,,GPS,,,,Exact,47.9026,15.6672,+1:00
70,SOTA-Summits,OE/ST-477 Heigge,Steierma 1098m,,,,,,GPS,,,,Exact,47.1594,15.2389,+1:00
70,SOTA-Summits,OE/OO-426 Heilig,Oberoeste 776m,,,,,,GPS,,,,Exact,47.8817,14.7019,+1:00
70,SOTA-Summits,OE/VB-293 Heiter,Vorarlbe 2188m,,,,,,GPS,,,,Exact,47.2817,10.0903,+1:00
70,SOTA-Summits,OE/OO-099 Helmet,Oberoeste 924m,,,,,,GPS,,,,Exact,48.4531,14.4022,+1:00
70,SOTA-Summits,OE/ST-500 Hemmer,Steierma 2443m,,,,,,GPS,,,,Exact,47.2247,13.9359,+1:00
70,SOTA-Summits,OE/NO-321 Hengst,Niederoes 571m,,,,,,GPS,,,,Exact,48.1825,15.0008,+1:00
70,SOTA-Summits,OE/NO-048 Hennes,Niederoes 1334m,,,,,,GPS,,,,Exact,47.8925,15.3597,+1:00
70,SOTA-Summits,OE/TI-977 Heretk,Tirol 2440m,,,,,,GPS,,,,Exact,46.6733,12.5692,+1:00
70,SOTA-Summits,OE/WI-001 Herman,Wien 542m,,,,,,GPS,,,,Exact,48.2703,16.2936,+1:00
70,SOTA-Summits,OE/SB-289 Heuber,Salzburg 901m,,,,,,GPS,,,,Exact,47.8314,13.1078,+1:00
70,SOTA-Summits,OE/ST-112 Heukup,Steierma 2007m,,,,,,GPS,,,,Exact,47.6892,15.6892,+1:00
70,SOTA-Summits,OE/TI-054 Hexenk,Tirol 3035m,,,,,,GPS,,,,Exact,47.0211,10.4692,+1:00
70,SOTA-Summits,OE/ST-070 Hexent,Steierma 2172m,,,,,,GPS,,,,Exact,47.6458,14.4811,+1:00
70,SOTA-Summits,OE/NO-322 Hiesbe,Niederoes 558m,,,,,,GPS,,,,Exact,48.1854,15.312,+1:00
70,SOTA-Summits,OE/OO-380 Hiesel,Oberoeste 849m,,,,,,GPS,,,,Exact,47.8736,14.5322,+1:00
70,SOTA-Summits,OE/ST-566 Himbee,Steierma 1222m,,,,,,GPS,,,,Exact,47.5856,14.5541,+1:00
70,SOTA-Summits,OE/ST-472 Himber,Steierma 1345m,,,,,,GPS,,,,Exact,47.4245,15.1002,+1:00
70,SOTA-Summits,OE/ST-090 Himmel,Steierma 2096m,,,,,,GPS,,,,Exact,47.4269,14.6031,+1:00
70,SOTA-Summits,OE/NO-050 Hinter,Niederoes 1311m,,,,,,GPS,,,,Exact,47.9719,15.6106,+1:00
70,SOTA-Summits,OE/TI-705 Hinter,Tirol 3485m,,,,,,GPS,,,,Exact,46.8225,10.7642,+1:00
70,SOTA-Summits,OE/TI-997 Hinter,Tirol 2281m,,,,,,GPS,,,,Exact,47.5667,12.315,+1:00
70,SOTA-Summits,OE/TI-917 Hinter,Tirol 2723m,,,,,,GPS,,,,Exact,47.2725,10.6792,+1:00
70,SOTA-Summits,OE/TI-693 Hinter,Tirol 3624m,,,,,,GPS,,,,Exact,46.7733,10.915,+1:00
70,SOTA-Summits,OE/TI-758 Hinter,Tirol 3225m,,,,,,GPS,,,,Exact,47.0575,11.9758,+1:00
70,SOTA-Summits,OE/TI-744 Hinter,Tirol 3295m,,,,,,GPS,,,,Exact,46.8908,10.775,+1:00
70,SOTA-Summits,OE/TI-677 Hinter,Tirol 3624m,,,,,,GPS,,,,Exact,46.8861,10.8497,+1:00
70,SOTA-Summits,OE/TI-713 Hinter,Tirol 3438m,,,,,,GPS,,,,Exact,46.9125,10.8617,+1:00
70,SOTA-Summits,OE/TI-682 Hinter,Tirol 3225m,,,,,,GPS,,,,Exact,47.0042,11.0964,+1:00
70,SOTA-Summits,OE/SB-125 Hinter,Salzburg 2190m,,,,,,GPS,,,,Exact,47.3067,13.5383,+1:00
70,SOTA-Summits,OE/TI-965 Hinter,Tirol 2578m,,,,,,GPS,,,,Exact,47.0125,10.5442,+1:00
70,SOTA-Summits,OE/SB-385 Hinter,Salzburg 2562m,,,,,,GPS,,,,Exact,47.2182,12.6366,+1:00
70,SOTA-Summits,OE/TI-886 Hinter,Tirol 2718m,,,,,,GPS,,,,Exact,47.1889,10.4792,+1:00
70,SOTA-Summits,OE/TI-708 Hinter,Tirol 3470m,,,,,,GPS,,,,Exact,46.8017,11.0442,+1:00
70,SOTA-Summits,OE/TI-714 Hinter,Tirol 3424m,,,,,,GPS,,,,Exact,46.8292,10.9592,+1:00
70,SOTA-Summits,OE/SB-403 Hinter,Salzburg 2308m,,,,,,GPS,,,,Exact,47.5871,13.1004,+1:00
70,SOTA-Summits,OE/TI-869 Hinter,Tirol 2853m,,,,,,GPS,,,,Exact,47.0158,10.4242,+1:00
70,SOTA-Summits,OE/TI-470 Hinter,Tirol 1986m,,,,,,GPS,,,,Exact,47.5986,11.9497,+1:00
70,SOTA-Summits,OE/ST-100 Hinter,Steierma 2054m,,,,,,GPS,,,,Exact,47.3867,14.2131,+1:00
70,SOTA-Summits,OE/NO-309 Hirsch,Niederoes 857m,,,,,,GPS,,,,Exact,47.9583,14.6975,+1:00
70,SOTA-Summits,OE/VB-420 Hirsch,Vorarlbe 1834m,,,,,,GPS,,,,Exact,47.3594,9.9992,+1:00
70,SOTA-Summits,OE/VB-509 Hirsch,Vorarlbe 1095m,,,,,,GPS,,,,Exact,47.5222,9.8222,+1:00
70,SOTA-Summits,OE/OO-200 Hirsch,Oberoeste 2068m,,,,,,GPS,,,,Exact,47.6275,14.1225,+1:00
70,SOTA-Summits,OE/SB-096 Hirsch,Salzburg 2252m,,,,,,GPS,,,,Exact,47.2329,12.9427,+1:00
70,SOTA-Summits,OE/ST-407 Hirsch,Steierma 1415m,,,,,,GPS,,,,Exact,47.5936,14.2547,+1:00
70,SOTA-Summits,OE/TI-138 Hirzer,Tirol 2725m,,,,,,GPS,,,,Exact,47.2178,11.6631,+1:00
70,SOTA-Summits,OE/VB-501 Hittis,Vorarlbe 1328m,,,,,,GPS,,,,Exact,47.4472,9.99,+1:00
70,SOTA-Summits,OM/ZA-087 Hlacov,Zilinsky 1310m,,,,,,GPS,,,,Exact,48.9999,19.4909,+1:00
70,SOTA-Summits,OM/PO-014 Hlupy,Presovsk 2061m,,,,,,GPS,,,,Exact,49.2369,20.2203,+1:00
70,SOTA-Summits,OM/ZA-049 Hnilic,Zilinsky 1218m,,,,,,GPS,,,,Exact,49.0266,18.7402,+1:00
70,SOTA-Summits,OE/TI-604 Hobarj,Tirol 2512m,,,,,,GPS,,,,Exact,47.205,11.7036,+1:00
70,SOTA-Summits,OM/ZA-102 Hoblik,Zilinsky 933m,,,,,,GPS,,,,Exact,49.1509,18.8131,+1:00
70,SOTA-Summits,OE/OO-025 Hoch K,Oberoeste 1833m,,,,,,GPS,,,,Exact,47.6122,13.5672,+1:00
70,SOTA-Summits,OE/OO-348 Hoch T,Oberoeste 1435m,,,,,,GPS,,,,Exact,47.8167,13.8592,+1:00
70,SOTA-Summits,OE/TI-113 Hochal,Tirol 2797m,,,,,,GPS,,,,Exact,46.8831,12.4578,+1:00
70,SOTA-Summits,OE/KT-003 Hochal,Kaernten 3360m,,,,,,GPS,,,,Exact,47.0153,13.3203,+1:00
70,SOTA-Summits,OE/ST-191 Hochan,Steierma 1682m,,,,,,GPS,,,,Exact,47.6058,15.3169,+1:00
70,SOTA-Summits,OE/KT-007 Hochar,Kaernten 3254m,,,,,,GPS,,,,Exact,47.0758,12.9372,+1:00
70,SOTA-Summits,OE/VB-231 Hochbe,Vorarlbe 2324m,,,,,,GPS,,,,Exact,47.2472,10.0692,+1:00
70,SOTA-Summits,OE/KT-265 Hochbi,Kaernten 1220m,,,,,,GPS,,,,Exact,46.6633,13.825,+1:00
70,SOTA-Summits,OE/OO-408 Hochbr,Oberoeste 1242m,,,,,,GPS,,,,Exact,47.7456,14.6072,+1:00
70,SOTA-Summits,OE/OO-075 Hochbu,Oberoeste 1273m,,,,,,GPS,,,,Exact,47.9169,14.295,+1:00
70,SOTA-Summits,OE/OO-379 Hochbu,Oberoeste 871m,,,,,,GPS,,,,Exact,48.6403,13.9258,+1:00
70,SOTA-Summits,OE/KT-161 Hochec,Kaernten 1338m,,,,,,GPS,,,,Exact,46.7711,14.1625,+1:00
70,SOTA-Summits,OE/NO-085 Hochec,Niederoes 1037m,,,,,,GPS,,,,Exact,47.9964,15.9519,+1:00
70,SOTA-Summits,OE/SB-383 Hochec,Salzburg 2638m,,,,,,GPS,,,,Exact,47.2363,13.7236,+1:00
70,SOTA-Summits,OE/ST-361 Hochec,Steierma 1418m,,,,,,GPS,,,,Exact,47.6328,15.545,+1:00
