callsign,name,band,freq_tx,freq_rx,ctcss_tx,ctcss_rx,c4fm,dmr,dmr_id,dmr_cc,dstar,dstar_rpt1,dstar_rpt2,fm,landmark,state,country,country_code,loc_exact,lat,long,locator,sea_level,skip,scan_group,source_id,source_name,source_provider,source_type,source_license,source_url,offset,dup,ctcss,simplex,split,multimode,name_formatted,distance,heading
OE/NO-255,Großer Geißkopf,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8873,15.8398,JN77WV,1006,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-255,,
OE/SB-416,Großer Grießkogel,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.5265,13.3324,JN67PM,1999,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-416,,
OE/ST-034,Großer Grießstein,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3908,14.5394,JN77GJ,2337,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-034,,
OE/OO-227,Großer Größtenberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7647,14.425,JN77FS,1724,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-227,,
OE/ST-444,Großer Gsolberg,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.6708,13.855,JN67WQ,1881,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-444,,
OE/KT-255,Großer Hafner,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,47.0697,13.4008,JN67QB,3076,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-255,,
OE/NO-211,Großer Hetzkogel,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8292,15.06,JN77MT,1582,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-211,,
OE/OO-388,Großer Hochkasten,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.6733,14.0469,JN77AQ,2389,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-388,,
OE/KT-009,Großer Hornkopf,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.9672,12.7783,JN66JX,3251,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-009,,
OE/SB-027,Großer Hundstod,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.5125,12.8858,JN67KM,2594,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-027,,
OE/OO-022,Großer Höllkogel,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7975,13.6781,JN67UT,1862,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-022,,
OE/NO-220,Großer Kegel,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.9014,15.3956,JN77QV,1291,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-220,,
OE/NO-130,Großer Kitzberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8844,15.9786,JN77XV,771,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-130,,
OE/ST-009,Großer Knallstein,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3206,13.9761,JN67XH,2599,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-009,,
OE/NO-234,Großer Koller,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8681,15.2805,JN77PU,1109,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-234,,
OE/OO-149,Großer Koppenkarstein,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.4661,13.64,JN67TL,2863,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-149,,
OE/ST-219,Großer Königskogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.7075,15.4447,JN77RQ,1574,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-219,,
OE/TI-091,Großer Landeggkopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.1361,12.5664,JN67GD,2900,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-091,,
OE/OO-376,Großer Landsberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.9217,14.2269,JN77CW,899,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-376,,
OE/TI-576,Großer Löffler,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.0325,11.9156,JN57WA,3379,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-576,,
OE/NO-082,Großer Neukogel,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8547,15.9114,JN77WU,1053,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-082,,
OE/NO-046,Großer Otter,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.63,15.915,JN77WP,1358,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-046,,
OE/NO-080,Großer Peilstein,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,48.3025,15.1017,JN78NH,1061,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-080,,
OE/ST-222,Großer Pfaff,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.5622,15.8261,JN77VN,1555,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-222,,
OE/VB-001,Großer Piz Buin,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,46.8442,10.1186,JN56BU,3312,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-001,,
OE/SB-348,Großer Pleißlingkeil,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.2275,13.4917,JN67RF,2501,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-348,,
OE/OO-004,Großer Priel,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7167,14.0631,JN77AR,2515,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-004,,
OE/OO-011,Großer Pyhrgas,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.6525,14.3972,JN77EP,2244,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-011,,
OE/ST-596,Großer Scheiblingkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.7141,13.8212,JN67VR,2022,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-596,,
OE/ST-141,Großer Schober,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.4419,14.6375,JN77HK,1895,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-141,,
OE/OO-390,Großer Schwarzkogel,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.5369,13.5647,JN67SM,1850,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-390,,
OE/NO-016,Großer Sonnleitstein,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.7519,15.6389,JN77TS,1639,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-016,,
OE/KT-077,Großer Speikkogel,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.7867,14.9717,JN76LS,2140,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-077,,
OE/OO-349,Großer Spitzberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.8286,14.2261,JN77CT,1396,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-349,,
OE/NO-037,Großer Sulzberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8389,15.3839,JN77QU,1400,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-037,,
OE/TI-089,Großer Trögler,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.9956,11.1603,JN56NX,2902,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-089,,
OE/SB-417,Großer Weitschartenkopf,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.632,12.7864,JN67JP,1979,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-417,,
OE/TI-622,Großer Wilder,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.37,10.3889,JN57EI,2379,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-622,,
OE/OO-201,Großer Woising,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7158,13.9033,JN67WR,2064,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-201,,
OE/NO-017,Großer Zeller Hut,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.7533,15.2,JN77OS,1639,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-017,,
OE/TI-120,Großer Zunig,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.9558,12.5153,JN66GW,2776,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-120,,
OE/ST-096,Großes Bärneck,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3528,14.0808,JN77AI,2071,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-096,,
OE/TI-077,Großes Degenhorn,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.8689,12.3928,JN66EU,2946,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-077,,
OE/ST-384,Großes Gangl,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.2781,13.7867,JN67VG,2602,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-384,,
OE/SB-032,Großes Gurpitscheck,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.2106,13.6153,JN67TF,2526,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-032,,
OE/SB-236,Großes Hundshorn,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.5828,12.7494,JN67IN,1706,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-236,,
OE/SB-459,Großes Häuselhorn,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.6018,12.7839,JN67JO,2284,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-459,,
OE/ST-173,Großes Maiereck,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.6719,14.5528,JN77GQ,1764,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-173,,
OE/SB-035,Großes Ochsenhorn,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.5383,12.6606,JN67HM,2511,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-035,,
OE/SB-391,Großes Reifhorn,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.541,12.6433,JN67HM,2488,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-391,,
OE/SB-339,Großes Wiesbachhorn,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.1567,12.755,JN67JD,3564,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-339,,
OE/KT-001,Großglockner,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,47.0744,12.6939,JN67IB,3798,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-001,,
OE/TI-003,Großvenediger,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.1089,12.3461,JN67EC,3657,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-003,,
OE/OO-161,Großwand,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.5028,13.5136,JN67SM,2415,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-161,,
OE/TI-932,Grubenkarspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3808,11.5217,JN57SJ,2663,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-932,,
OE/TI-992,Grubenkopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.9667,11.4092,JN56QX,2336,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-992,,
OE/KT-313,Grubenspitz,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.7489,12.8138,JN66JR,2671,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-313,,
OE/TI-769,Grubenwand,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.1183,11.085,JN57NC,3173,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-769,,
OE/SB-227,Gruberhorn,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.675,13.2983,JN67PQ,1732,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-227,,
OE/SB-223,Grubhörndl,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.5964,12.6614,JN67HO,1747,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-223,,
OE/TI-937,Grubigjoch,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.2128,10.6139,JN57HF,2586,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-937,,
OE/NO-223,Größenberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8067,15.8706,JN77WT,1188,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-223,,
OE/NO-289,Größenberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8708,15.6825,JN77UU,1102,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-289,,
OE/NO-304,Größenberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8667,16.0183,JN87AU,887,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-304,,
OM/BB-051,Grúň,,,,,,False,False,,,False,,,False,,Banskobystrick,Slovakia,SVK,True,48.8284,20.1352,KN08BT,1011,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/BB-051,,
OE/TI-858,Grübelekopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.0042,10.3883,JN57EA,2894,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-858,,
OE/OO-217,Grünalmkogel,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.8144,13.6397,JN67TT,1821,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-217,,
OE/TI-564,Grünberg,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.2817,10.9147,JN57KG,1497,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-564,,
OE/SB-131,Gründegg,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.2494,13.2819,JN67PF,2168,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-131,,
OE/VB-451,Grüne Köpfe,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.3592,10.0364,JN57AI,1725,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-451,,
OE/VB-353,Grünhorn,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.3239,10.0792,JN57AH,2039,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-353,,
OE/TI-933,Grünstein,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3492,10.9208,JN57LI,2661,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-933,,
OE/NO-112,Grüntalkogel,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,48.0203,15.3275,JN78PA,886,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-112,,
OE/TI-749,Gsallkopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.0375,10.805,JN57JA,3277,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-749,,
OE/ST-371,Gschieskogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.2892,15.4117,JN77QG,1142,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-371,,
OE/OO-261,Gschirreck,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7517,13.8673,JN67WS,1410,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-261,,
OE/TI-845,Gschnitzer Tribulaun,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.99,11.3458,JN56QX,2946,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-845,,
OE/TI-690,Gschwandtkopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3139,11.1789,JN57OH,1495,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-690,,
OE/ST-595,Gschwendt,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.2852,15.3456,JN77QG,1000,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-595,,
