callsign,name,band,freq_tx,freq_rx,ctcss_tx,ctcss_rx,c4fm,dmr,dmr_id,dmr_cc,dstar,dstar_rpt1,dstar_rpt2,fm,landmark,state,country,country_code,loc_exact,lat,long,locator,sea_level,skip,scan_group,source_id,source_name,source_provider,source_type,source_license,source_url,offset,dup,ctcss,simplex,split,multimode,name_formatted,distance,heading,attempts,activations,qsos,grid
AT-0283,Lower Austrian state circular hiking trail National Recreation Trail,gps,,,,,False,False,,,False,,,False,"AT-BU,AT-NO,AT-ST,AT-WI",Burgenland,Austria,AT,True,48.303,15.1015,JN78nh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0283 Lower Austrian state circular hiking trail National Recreation Trail,,,71,68,3423,JN78nh
AT-0284,Burgenland hiking trail National Recreation Trail,gps,,,,,False,False,,,False,,,False,AT-BU,Burgenland,Austria,AT,True,47.5033,16.3601,JN87em,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0284 Burgenland hiking trail National Recreation Trail,,,23,23,1548,JN87em
AT-0286,Jubilaeumswarte Eisenstadt Scenic Site,gps,,,,,False,False,,,False,,,False,AT-BU,Burgenland,Austria,AT,True,47.8545,16.5052,JN87gu,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0286 Jubilaeumswarte Eisenstadt Scenic Site,,,2,2,83,JN87gu
AT-0287,Pfefferbuechsel Historic Site,gps,,,,,False,False,,,False,,,False,AT-BU,Burgenland,Austria,AT,True,47.9289,16.4585,JN87fw,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0287 Pfefferbuechsel Historic Site,,,3,3,245,JN87fw
AT-0288,Teichwiesen Protected Area,gps,,,,,False,False,,,False,,,False,AT-BU,Burgenland,Austria,AT,True,47.7164,16.457,JN87fr,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0288 Teichwiesen Protected Area,,,2,2,166,JN87fr
AT-0289,Rohrbacher (Marzer) Kogel Protected Area,gps,,,,,False,False,,,False,,,False,AT-BU,Burgenland,Austria,AT,True,47.7167,16.4507,JN87fr,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0289 Rohrbacher (Marzer) Kogel Protected Area,,,2,2,166,JN87fr
AT-0291,Zentralalpenweg 02 National Scenic Trail,gps,,,,,False,False,,,False,,,False,"AT-BU,AT-KA,AT-NO,AT-ST,AT-SZ,AT-TR,AT-VO",Burgenland,Austria,AT,True,47.2714,14.7821,JN77jg,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0291 Zentralalpenweg 02 National Scenic Trail,,,29,28,1741,JN77jg
AT-0296,Burgenlaendischer Mariazellerweg State Trail,gps,,,,,False,False,,,False,,,False,"AT-BU,AT-NO,AT-ST",Burgenland,Austria,AT,True,47.701,16.2912,JN87dq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0296 Burgenlaendischer Mariazellerweg State Trail,,,20,20,1376,JN87dq
AT-0299,St. Mary’s Trail M05 State Trail,gps,,,,,False,False,,,False,,,False,"AT-BU,AT-NO,AT-ST",Burgenland,Austria,AT,True,47.737,16.3975,JN87er,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0299 St. Mary’s Trail M05 State Trail,,,16,16,1057,JN87er
AT-0300,Rosalia circular hiking State Trail,gps,,,,,False,False,,,False,,,False,"AT-BU,AT-NO",Burgenland,Austria,AT,True,47.7413,16.2964,JN87dr,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0300 Rosalia circular hiking State Trail,,,7,7,217,JN87dr
AT-0301,Wiener Alpenbogen State Trail,gps,,,,,False,False,,,False,,,False,"AT-BU,AT-NO,AT-ST",Burgenland,Austria,AT,True,47.5598,15.9054,JN77wn,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0301 Wiener Alpenbogen State Trail,,,72,69,3769,JN77wn
AT-0303,Fronwiesen und Johannesbach Natura 2000,gps,,,,,False,False,,,False,,,False,AT-BU,Burgenland,Austria,AT,True,47.9286,16.4906,JN87fw,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0303 Fronwiesen und Johannesbach Natura 2000,,,2,2,84,JN87fw
AT-0305,Sonnenbergwarte Scenic Site,gps,,,,,False,False,,,False,,,False,AT-BU,Burgenland,Austria,AT,True,47.8761,16.4746,JN87fv,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0305 Sonnenbergwarte Scenic Site,,,3,3,73,JN87fv
AT-0307,Erlebnisarena Neufeld Recreation Site,gps,,,,,False,False,,,False,,,False,"AT-BU,AT-NO",Burgenland,Austria,AT,True,47.867,16.374,JN87eu,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0307 Erlebnisarena Neufeld Recreation Site,,,7,7,283,JN87eu
AT-0311,"Landschaftsschutzgebiet Bernstein, Lockenhaus, Rechnitz Protected Landscape",gps,,,,,False,False,,,False,,,False,AT-BU,Burgenland,Austria,AT,True,47.3766,16.3586,JN87ej,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,"AT-0311 Landschaftsschutzgebiet Bernstein, Lockenhaus, Rechnitz Protected Landscape",,,17,10,426,JN87ej
AT-0312,Galgenberg Rechnitz Protected Area,gps,,,,,False,False,,,False,,,False,AT-BU,Burgenland,Austria,AT,True,47.2987,16.4182,JN87fh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0312 Galgenberg Rechnitz Protected Area,,,2,2,45,JN87fh
AT-0313,Waldteich Deutschkreutz Protected Area,gps,,,,,False,False,,,False,,,False,AT-BU,Burgenland,Austria,AT,True,47.5636,16.6281,JN87hn,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0313 Waldteich Deutschkreutz Protected Area,,,2,2,40,JN87hn
AT-0347,Siegendorf Auffangbecken Nodbach Protected Area,gps,,,,,False,False,,,False,,,False,AT-BU,Burgenland,Austria,AT,True,47.7751,16.5412,JN87gs,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-BU,0,,False,True,False,False,AT-0347 Siegendorf Auffangbecken Nodbach Protected Area,,,1,1,201,JN87gs
AT-0016,Dobratsch Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6036,13.6703,JN66uo,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0016 Dobratsch Nature Reserve,,,17,16,491,JN66uo
AT-0037,Weissensee Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.7031,13.3628,JN66qq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0037 Weissensee Nature Reserve,,,7,7,159,JN66qq
AT-0039,Hohe Tauern National Park,gps,,,,,False,False,,,False,,,False,"AT-KA,AT-SZ,AT-TR",Kärnten,Austria,AT,True,47.0667,12.6667,JN67ib,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0039 Hohe Tauern National Park,,,7,7,167,JN67ib
AT-0091,Goertschacher Moos - Obermoos im Gailtal Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6086,13.4881,JN66ro,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0091 Goertschacher Moos - Obermoos im Gailtal Natura 2000,,,10,4,85,JN66ro
AT-0092,Auenmoos Protected Landscape Area,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,47.0356,14.1469,JN77ba,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0092 Auenmoos Protected Landscape Area,,,0,0,0,JN77ba
AT-0093,Bretterich National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.9535,13.0207,JN66mw,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0093 Bretterich National Reserve,,,0,0,0,JN66mw
AT-0094,Drobollacher Moor National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.5812,13.9106,JN66wn,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0094 Drobollacher Moor National Reserve,,,4,3,52,JN66wn
AT-0095,Egelsee National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.7842,13.5606,JN66ss,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0095 Egelsee National Reserve,,,3,3,76,JN66ss
AT-0096,Kirchbachgraben Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6465,13.1884,JN66op,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0096 Kirchbachgraben Natura 2000,,,2,2,34,JN66op
AT-0097,Gurina Landscape Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.667,13.0853,JN66nq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0097 Gurina Landscape Reserve,,,0,0,0,JN66nq
AT-0098,Finkensteiner Moor National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.5678,13.8889,JN66wn,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0098 Finkensteiner Moor National Reserve,,,2,2,24,JN66wn
AT-0099,Flachwasserbiotop Neudenstein National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6425,14.5879,JN76hp,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0099 Flachwasserbiotop Neudenstein National Reserve,,,3,3,43,JN76hp
AT-0100,Flachwasserbiotop Foederlach National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.5937,13.9608,JN66xo,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0100 Flachwasserbiotop Foederlach National Reserve,,,2,2,27,JN66xo
AT-0101,Flattnitzbach-Hochmoor National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.9658,14.0181,JN76ax,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0101 Flattnitzbach-Hochmoor National Reserve,,,0,0,0,JN76ax
AT-0102,Goesselsdorfer See Sued National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.5587,14.618,JN76hn,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0102 Goesselsdorfer See Sued National Reserve,,,5,5,80,JN76hn
AT-0103,Vogelschutzgebiet Grossedlinger Teich National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.7958,14.8433,JN76kt,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0103 Vogelschutzgebiet Grossedlinger Teich National Reserve,,,2,2,37,JN76kt
AT-0104,Gruensee National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6222,13.8925,JN66wo,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0104 Gruensee National Reserve,,,2,2,33,JN66wo
AT-0105,Guntschacher Au National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.5474,14.3436,JN76en,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0105 Guntschacher Au National Reserve,,,3,3,52,JN76en
AT-0106,Gurkursprung National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.9103,13.9469,JN66xv,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0106 Gurkursprung National Reserve,,,2,2,102,JN66xv
AT-0107,Hallegger Teiche National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6433,14.2442,JN76cp,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0107 Hallegger Teiche National Reserve,,,4,4,61,JN76cp
AT-0108,Hoeflein-Moor National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.5765,14.3959,JN76en,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0108 Hoeflein-Moor National Reserve,,,3,3,37,JN76en
AT-0109,Hoerfeld National Reserve,gps,,,,,False,False,,,False,,,False,"AT-KA,AT-ST",Kärnten,Austria,AT,True,47.0142,14.5128,JN77ga,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0109 Hoerfeld National Reserve,,,4,4,85,JN77ga
AT-0110,Innere Wimitz National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.8218,14.2305,JN76ct,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0110 Innere Wimitz National Reserve,,,0,0,0,JN76ct
AT-0111,Inneres Bodental und Vertatscha National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.454,14.2094,JN76ck,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0111 Inneres Bodental und Vertatscha National Reserve,,,1,1,11,JN76ck
AT-0112,Schuett - Graschelitzen Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.5769,13.6905,JN66un,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0112 Schuett - Graschelitzen Natura 2000,,,2,1,26,JN66un
AT-0113,Ossiacher Tauern Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6643,14.0055,JN76ap,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0113 Ossiacher Tauern Natura 2000,,,3,2,32,JN76ap
AT-0114,Tiffen Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.7055,14.0519,JN76aq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0114 Tiffen Natura 2000,,,1,1,11,JN76aq
AT-0115,Vellacher Kotschna Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.3899,14.5706,JN76gj,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0115 Vellacher Kotschna Nature Reserve,,,2,2,31,JN76gj
AT-0116,Troegerner Klamm Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.4566,14.5006,JN76gk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0116 Troegerner Klamm Natura 2000,,,2,2,39,JN76gk
AT-0117,Kleinobir Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.5163,14.4845,JN76fm,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0117 Kleinobir Natura 2000,,,3,3,44,JN76fm
AT-0118,Inneres Poellatal National Nature Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,47.0677,13.4572,JN67rb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0118 Inneres Poellatal National Nature Reserve,,,1,1,71,JN67rb
AT-0119,Aeusseres Poellatal Landscape Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,47.0434,13.5498,JN67sb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0119 Aeusseres Poellatal Landscape Reserve,,,1,1,102,JN67sb
AT-0120,Jammernspitz National Park,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6746,13.9669,JN66xq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0120 Jammernspitz National Park,,,0,0,0,JN66xq
AT-0121,Bodensdorf National Park,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6759,13.9639,JN66xq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0121 Bodensdorf National Park,,,1,1,12,JN66xq
AT-0122,Tiebelmuendung National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6905,14.0143,JN76aq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0122 Tiebelmuendung National Reserve,,,3,3,57,JN76aq
AT-0123,Bleistaetter Moor Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6925,14.0167,JN76aq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0123 Bleistaetter Moor Natura 2000,,,3,3,53,JN76aq
AT-0124,Ossiacher Tauern Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6827,14.0191,JN76aq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0124 Ossiacher Tauern Natura 2000,,,1,1,15,JN76aq
AT-0125,Kronhofgraben Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6242,13.044,JN66mo,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0125 Kronhofgraben Natura 2000,,,0,0,0,JN66mo
AT-0126,Ruine Landskron Landscape Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.649,13.904,JN66wp,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0126 Ruine Landskron Landscape Reserve,,,2,2,31,JN66wp
AT-0127,Ossiacher See - West Landscape Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6527,13.8927,JN66wp,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0127 Ossiacher See - West Landscape Reserve,,,2,2,26,JN66wp
AT-0128,Ossiacher See -  Westbucht National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6532,13.8953,JN66wp,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0128 Ossiacher See -  Westbucht National Reserve,,,2,2,26,JN66wp
AT-0129,Moore am Ossiacher Tauern Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6403,14.008,JN76ap,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0129 Moore am Ossiacher Tauern Natura 2000,,,0,0,0,JN76ap
AT-0131,Kleinfragant National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.9833,13.0146,JN66mx,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0131 Kleinfragant National Reserve,,,1,1,11,JN66mx
AT-0132,Wurten National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,47.0186,13.0499,JN67ma,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0132 Wurten National Reserve,,,1,1,14,JN67ma
AT-0133,Meerspitz am Ossiacher See National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6718,13.9757,JN66xq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0133 Meerspitz am Ossiacher See National Reserve,,,0,0,0,JN66xq
AT-0134,Mussen National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.7122,12.9231,JN66lr,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0134 Mussen National Reserve,,,0,0,0,JN66lr
AT-0135,Sablatnigmoor bei Eberndorf National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.5747,14.6058,JN76hn,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0135 Sablatnigmoor bei Eberndorf National Reserve,,,5,4,62,JN76hn
AT-0136,Spintik-Teiche National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.5983,14.2131,JN76co,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0136 Spintik-Teiche National Reserve,,,6,6,88,JN76co
AT-0137,Nockberge Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.8833,13.75,JN66vv,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0137 Nockberge Natura 2000,,,9,7,207,JN66vv
AT-0138,Tuerkenmoos National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.8822,14.1008,JN76bv,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0138 Tuerkenmoos National Reserve,,,0,0,0,JN76bv
AT-0139,Stappitzer See National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,47.0181,13.195,JN67oa,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0139 Stappitzer See National Reserve,,,1,1,23,JN67oa
AT-0140,Vogelschutzgebiet Voelkermarkter Stausee National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6301,14.5693,JN76gp,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0140 Vogelschutzgebiet Voelkermarkter Stausee National Reserve,,,3,3,44,JN76gp
AT-0141,Wolayersee und Umgebung National Reserve,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6111,12.8692,JN66ko,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0141 Wolayersee und Umgebung National Reserve,,,5,5,135,JN66ko
AT-0142,Grosser und Kleiner Bodensee Natural Monument,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.5897,13.2861,JN66po,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0142 Grosser und Kleiner Bodensee Natural Monument,,,4,4,91,JN66po
AT-0143,Grossedlinger Teich Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.7967,14.8436,JN76kt,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0143 Grossedlinger Teich Natura 2000,,,2,2,37,JN76kt
AT-0144,Obere Drau Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.75,13.2333,JN66os,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0144 Obere Drau Natura 2000,,,5,5,109,JN66os
AT-0145,Hochmoor bei St. Lorenzen Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.8639,13.9194,JN66xu,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0145 Hochmoor bei St. Lorenzen Natura 2000,,,3,3,85,JN66xu
AT-0147,Gail im Lesachtal Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6792,12.9333,JN66lq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0147 Gail im Lesachtal Natura 2000,,,0,0,0,JN66lq
AT-0148,Gut Walterskirchen Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6194,14.1972,JN76co,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0148 Gut Walterskirchen Natura 2000,,,5,5,72,JN76co
AT-0149,Ratschitschacher Moor Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.6428,14.705,JN76ip,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0149 Ratschitschacher Moor Natura 2000,,,3,3,37,JN76ip
AT-0150,Moeserner Moor Natura 2000,gps,,,,,False,False,,,False,,,False,AT-KA,Kärnten,Austria,AT,True,46.705,13.25,JN66pq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/AT-KA,0,,False,True,False,False,AT-0150 Moeserner Moor Natura 2000,,,5,5,90,JN66pq
